# source_k6_atoms=51 rank_five_labeled=2012 distinct_triangle_count_vectors=1782
4,4,4,6,0,6,6,1,2,4,3,1,2,4,3,6,4,4,2,4,2,0,0,2,2,2,4,7,7,9,9,12,12,12,12,18,18,18,20,22,22,22,22,25,27,27,27,34,37,37,43,43,43,43,46,46
4,4,4,6,0,6,6,1,2,4,4,1,2,4,6,6,4,3,2,6,2,0,0,2,2,2,4,7,7,9,11,12,12,12,12,18,18,20,20,22,25,27,27,27,27,27,30,37,40,43,43,43,46,46,46,50
4,4,4,6,0,2,6,1,2,4,4,1,2,4,6,6,4,3,2,4,6,0,0,2,2,2,4,7,7,9,11,12,12,12,12,18,18,20,22,25,25,27,27,27,27,27,27,27,37,37,43,43,43,46,46,46
4,4,4,6,0,2,6,1,2,4,3,1,2,4,3,6,4,6,2,2,6,0,0,2,2,2,4,7,7,11,11,12,12,12,12,17,17,18,18,20,20,20,22,22,27,27,27,27,30,34,37,37,43,43,46,46
4,4,4,6,0,6,6,1,2,4,3,1,2,4,3,6,4,6,2,4,2,0,0,2,2,2,4,7,7,11,11,12,12,12,12,18,18,18,20,22,22,22,22,27,27,27,27,34,37,37,43,43,46,46,46,46
4,4,4,6,0,6,6,1,2,4,5,1,2,4,5,6,4,4,2,6,2,0,0,2,2,2,4,7,7,12,12,12,12,13,13,18,18,20,20,25,26,26,27,27,27,29,29,43,43,43,45,45,46,46,48,50
4,4,4,6,0,2,6,1,2,4,5,1,2,4,5,6,4,4,2,4,6,0,0,2,2,2,4,7,7,12,12,12,12,13,13,18,18,20,25,26,26,26,26,27,27,27,27,27,43,43,43,43,45,45,46,48
4,4,3,4,4,1,4,3,4,4,3,1,4,4,5,6,2,3,0,2,6,0,0,2,2,2,5,5,8,9,9,9,10,13,14,14,22,22,22,24,24,26,31,32,36,37,37,37,41,41,41,41,41,41,41,45
4,4,3,4,4,1,4,3,4,4,5,1,4,4,5,6,2,3,0,2,6,0,0,2,2,2,5,5,8,9,9,10,13,13,14,14,22,22,24,24,26,26,32,33,37,37,41,41,41,41,41,41,41,44,45,45
4,4,3,4,4,1,4,3,4,4,5,1,4,4,3,6,2,4,0,2,6,0,0,2,2,2,5,5,9,9,9,9,9,13,14,14,22,22,22,26,27,27,32,36,36,37,37,37,41,41,41,41,41,41,41,45
4,4,3,4,4,1,4,3,4,4,3,1,4,4,3,6,2,5,0,2,6,0,0,2,2,2,5,5,9,9,9,9,10,10,14,14,22,22,22,22,29,29,32,32,33,37,37,37,37,41,41,41,41,41,41,41
4,4,3,4,4,1,4,3,4,4,3,1,4,4,5,6,2,5,0,6,2,0,0,2,2,2,5,5,9,9,9,10,13,14,14,15,19,22,22,22,26,32,33,36,37,37,37,41,41,41,41,41,41,41,45,49
4,4,3,4,4,1,4,3,4,4,5,1,4,4,3,6,2,6,0,6,2,0,0,2,2,2,5,5,9,9,9,11,11,13,14,14,20,22,22,22,26,32,36,37,37,37,39,41,41,41,41,41,41,41,45,50
4,4,3,4,4,1,4,3,4,4,5,1,4,4,5,6,2,5,0,6,2,0,0,2,2,2,5,5,9,9,10,13,13,14,14,15,19,22,22,26,26,32,37,37,38,41,41,41,41,41,41,41,44,45,45,49
4,6,3,4,4,2,4,2,2,0,4,1,6,4,2,4,6,4,6,2,4,0,0,2,2,2,5,5,11,14,14,18,18,18,20,20,22,22,25,25,25,25,25,25,25,27,27,35,37,43,43,43,43,46,46,46
4,4,3,4,4,3,4,3,4,4,3,1,4,4,5,6,2,2,0,2,6,0,0,2,2,2,5,6,9,9,14,20,20,21,21,22,22,22,22,26,32,32,36,36,37,37,37,37,41,41,41,41,41,41,41,45
4,6,3,4,4,5,4,2,2,0,4,1,6,4,5,4,6,2,6,2,4,0,0,2,2,2,5,6,11,14,14,18,18,18,18,22,23,25,26,27,27,27,29,35,37,42,42,42,42,43,43,43,46,46,46,48
4,6,3,4,4,5,4,2,2,0,4,1,6,4,5,4,6,2,6,4,4,0,0,2,2,2,5,6,11,14,14,18,18,22,23,25,25,25,27,27,35,37,42,42,42,42,42,43,43,43,43,45,46,46,46,48
4,6,3,4,4,2,4,2,2,0,4,1,6,4,6,4,6,2,6,6,4,0,0,2,2,2,5,7,11,14,14,17,18,18,22,25,25,25,27,27,27,27,27,30,35,37,43,43,43,43,43,46,46,46,46,50
4,6,3,4,4,6,4,2,2,0,4,1,6,4,2,4,6,6,6,2,4,0,0,2,2,2,5,7,11,14,14,18,18,20,22,25,25,25,27,27,27,27,27,30,35,37,40,43,43,43,43,43,46,46,46,46
4,4,3,4,4,3,4,3,4,4,5,1,4,4,3,6,2,3,0,2,6,0,0,2,2,2,5,8,9,9,14,22,22,22,22,24,24,26,31,32,32,33,36,36,37,37,37,37,41,41,41,41,41,41,41,45
4,4,3,4,4,5,4,3,4,4,5,1,4,4,3,6,2,4,0,2,6,0,0,2,2,2,5,9,9,9,14,22,22,22,26,26,27,27,32,36,36,36,36,37,37,37,41,41,41,41,41,41,41,44,45,45
4,4,3,4,4,5,4,3,4,4,5,1,4,4,5,6,2,3,0,6,2,0,0,2,2,2,5,9,9,10,14,17,22,22,26,26,26,32,33,33,37,37,40,41,41,41,41,41,41,41,44,44,44,45,45,45
4,4,3,4,4,3,4,3,4,4,5,1,4,4,3,6,2,5,0,6,2,0,0,2,2,2,5,9,9,10,14,19,22,22,22,22,26,32,32,33,36,36,37,37,37,37,38,41,41,41,41,41,41,41,45,49
4,4,3,4,4,3,4,3,4,4,3,1,4,4,3,6,2,5,0,2,6,0,0,2,2,2,5,9,9,10,14,22,22,22,22,22,29,29,32,32,32,32,33,33,37,37,37,37,37,41,41,41,41,41,41,41
4,4,3,4,4,3,4,3,4,4,5,1,4,4,5,6,2,3,0,2,6,0,0,2,2,2,5,9,9,10,14,22,22,22,24,24,26,26,31,32,33,36,36,37,37,37,41,41,41,41,41,41,41,44,45,45
4,4,3,4,4,5,4,3,4,4,5,1,4,4,3,6,2,6,0,6,2,0,0,2,2,2,5,9,9,11,14,20,22,22,22,26,26,32,36,36,37,37,37,39,39,41,41,41,41,41,41,41,44,45,45,50
4,4,3,4,4,3,4,3,4,4,3,1,4,4,5,6,2,4,0,6,2,0,0,2,2,2,5,9,9,13,14,18,22,22,22,22,26,32,32,32,32,36,36,37,37,37,37,41,41,41,41,41,41,41,45,46
4,4,3,4,4,3,4,3,4,4,5,1,4,4,5,6,2,5,0,6,2,0,0,2,2,2,5,9,9,14,15,19,22,22,22,26,26,32,33,36,36,37,37,37,38,41,41,41,41,41,41,41,44,45,45,49
4,6,3,4,4,6,4,2,2,0,4,1,6,4,4,4,6,3,6,2,4,0,0,2,2,2,5,9,11,14,14,18,18,22,22,22,25,27,27,27,27,34,35,37,37,41,41,43,43,43,43,43,46,46,46,46
4,6,3,4,4,1,4,2,2,0,4,1,6,4,3,4,6,5,6,4,4,0,0,2,2,2,5,10,10,11,11,12,12,12,14,14,18,22,25,25,26,27,35,35,35,37,37,42,43,43,43,43,45,46,46,46
4,6,3,4,4,1,4,2,2,0,4,1,6,4,3,4,6,5,6,6,4,0,0,2,2,2,5,10,10,11,11,12,12,14,14,14,18,22,25,26,27,27,35,35,35,37,40,43,43,43,45,45,46,46,46,46
4,6,4,4,4,4,5,4,4,4,1,2,6,6,3,4,0,6,4,4,2,0,0,2,2,2,5,10,12,12,14,24,24,25,25,26,27,27,37,37,41,41,41,41,41,41,41,41,43,43,45,45,45,46,46,46
4,6,3,4,4,3,4,2,2,0,4,1,6,4,3,4,6,6,6,4,4,0,0,2,2,2,5,11,11,14,14,18,22,25,25,27,27,34,34,35,35,35,35,35,35,37,37,43,43,43,43,43,46,46,46,46
4,6,3,4,4,3,4,2,2,0,4,1,6,4,3,4,6,6,6,6,4,0,0,2,2,2,5,11,11,14,14,18,22,25,27,27,27,34,34,35,35,35,35,35,37,37,40,43,43,43,46,46,46,46,46,46
4,6,3,4,4,4,4,2,2,0,4,1,6,4,4,4,6,4,6,2,4,0,0,2,2,2,5,11,12,14,14,18,18,22,25,25,25,25,27,27,27,35,35,37,41,41,41,41,43,43,43,43,43,46,46,46
4,6,3,4,4,4,4,2,2,0,4,1,6,4,4,4,6,4,6,6,4,0,0,2,2,2,5,11,12,14,14,18,22,25,25,27,27,35,35,37,41,41,41,41,43,43,43,43,43,43,43,46,46,46,46,46
4,6,3,4,4,2,4,2,2,0,4,1,6,4,4,4,6,5,6,6,4,0,0,2,2,2,5,11,13,14,14,18,22,23,25,25,25,26,27,27,27,27,35,37,41,41,43,43,43,45,45,46,46,46,46,46
4,6,3,4,4,6,4,2,2,0,4,1,6,4,6,4,6,4,6,6,4,0,0,2,2,2,5,11,14,14,14,18,22,25,25,27,27,35,37,37,43,43,43,43,43,43,43,43,43,46,46,46,46,46,50,50
4,6,4,4,4,4,5,4,4,4,1,2,6,6,5,4,0,2,4,4,6,0,0,2,2,2,5,12,12,14,15,19,25,25,26,27,27,41,41,41,41,41,41,41,41,43,43,45,45,45,45,45,46,46,46,49
2,4,4,2,2,6,3,3,4,6,4,1,4,4,4,4,4,4,2,0,6,0,0,2,2,2,8,12,12,12,12,16,18,20,22,22,25,25,25,25,25,25,27,27,30,35,35,35,35,37,37,43,43,43,43,46
6,6,4,4,2,4,6,2,2,2,6,2,4,4,4,6,2,2,4,0,4,0,0,2,2,2,16,18,18,18,18,18,20,20,20,20,25,25,25,27,27,27,27,27,27,27,27,27,41,41,43,43,43,46,46,50
4,6,4,4,4,2,5,4,4,4,3,2,6,6,2,4,0,2,4,2,6,0,0,2,2,2,16,18,18,18,20,20,22,22,22,23,26,27,27,27,27,30,37,41,41,41,41,41,41,41,45,45,45,46,46,46
6,6,4,6,2,2,6,2,4,2,4,2,4,4,4,6,6,2,4,0,4,0,0,2,2,2,18,18,18,18,20,20,20,25,25,27,27,27,27,27,27,27,27,27,27,27,27,41,41,43,43,46,46,46,46,50
4,6,4,4,4,2,5,4,4,4,5,2,6,6,4,4,0,2,4,2,6,0,0,2,2,2,18,18,18,18,26,26,26,26,27,27,27,27,27,27,41,41,41,41,41,41,41,44,45,45,45,45,46,46,46,46
4,6,4,4,4,2,5,4,4,4,5,2,6,6,2,4,0,6,4,2,2,0,0,2,2,2,18,18,18,20,20,20,20,26,26,26,26,27,27,27,27,28,41,41,41,41,41,41,41,45,45,45,45,46,46,46
4,6,4,4,4,2,5,4,4,4,3,2,6,6,4,4,0,2,4,6,6,0,0,2,2,2,18,18,22,22,26,27,27,27,27,27,27,36,37,37,41,41,41,41,41,41,41,45,45,45,46,46,46,46,46,46
4,6,4,4,4,2,5,4,4,4,3,2,6,6,2,4,0,6,4,6,2,0,0,2,2,2,18,20,20,20,22,22,23,26,27,27,27,27,27,30,37,37,41,41,41,41,41,41,41,45,45,45,46,46,46,46
4,6,4,4,4,2,5,4,4,4,5,2,6,6,6,4,0,2,4,6,6,0,0,2,2,2,18,20,26,26,26,27,27,27,27,27,30,41,41,41,41,41,41,41,45,45,45,45,45,46,46,46,46,48,50,50
4,6,4,4,4,2,5,4,4,4,5,2,6,6,4,4,0,6,4,6,2,0,0,2,2,2,18,26,26,26,27,27,27,27,27,27,27,27,41,41,41,41,41,41,41,44,45,45,45,45,45,46,46,46,46,46
4,6,4,4,4,6,5,4,4,4,3,2,6,6,6,4,0,2,4,6,6,0,0,2,2,2,20,22,26,27,27,27,27,37,37,37,39,41,41,41,41,41,41,41,45,45,45,46,46,46,46,46,46,50,50,50
4,6,4,4,4,6,5,4,4,4,3,2,6,6,4,4,0,6,4,6,2,0,0,2,2,2,22,26,27,27,27,27,27,27,36,37,37,37,41,41,41,41,41,41,41,45,45,45,46,46,46,46,46,46,46,46
4,6,4,4,4,6,5,4,4,4,5,2,6,6,6,4,0,6,4,6,2,0,0,2,2,2,26,26,27,27,27,27,30,30,41,41,41,41,41,41,41,45,45,45,45,45,45,46,46,46,46,46,46,48,50,50
5,5,5,5,3,3,6,3,5,5,0,3,5,5,2,5,0,5,3,3,3,0,1,1,1,1,1,1,1,1,1,23,23,23,23,31,31,33,33,34,38,38,38,38,38,38,38,38,38,38,47,47,47,48,48,48
3,4,4,3,5,4,3,3,4,4,5,2,5,3,0,5,3,6,0,3,5,0,1,1,1,1,1,1,1,2,2,21,21,25,28,32,32,32,32,32,32,36,36,36,36,36,36,36,36,36,39,39,39,43,44,44
5,5,5,3,0,2,6,2,2,3,5,1,3,3,5,6,3,1,5,3,6,0,1,1,1,1,3,6,6,7,8,11,11,11,15,20,21,21,23,23,23,24,28,28,28,33,33,33,34,39,39,39,39,39,48,48
5,5,5,3,0,2,6,2,2,3,3,1,3,3,1,6,3,5,5,3,6,0,1,1,1,1,3,6,7,8,8,11,11,11,15,20,21,21,21,23,23,23,23,24,28,28,33,33,34,34,39,39,39,39,39,48
5,5,5,3,0,2,6,2,2,3,1,1,3,3,3,6,3,4,5,4,6,0,1,1,1,1,5,5,6,7,8,9,11,11,11,15,20,21,22,23,23,23,24,26,28,32,33,33,34,34,37,39,39,43,45,48
5,5,5,3,0,2,6,2,2,3,2,1,3,3,5,6,3,2,5,4,6,0,1,1,1,1,6,7,8,11,15,16,18,19,19,20,21,22,23,23,24,24,24,27,28,28,29,33,33,34,36,39,39,39,45,48
5,5,5,3,0,2,6,2,2,3,5,1,3,3,2,6,3,5,5,5,6,0,1,1,1,1,6,7,8,11,15,19,20,21,23,23,23,23,24,24,28,28,28,28,28,29,33,33,34,39,39,39,39,48,48,48
5,5,5,3,0,6,6,2,2,3,4,1,3,3,2,6,3,6,5,2,2,0,1,1,1,1,7,7,8,11,15,17,17,18,19,20,21,22,23,23,24,24,24,27,27,28,29,30,33,33,34,39,39,45,48,49
5,5,5,3,0,6,6,2,2,3,6,1,3,3,6,6,3,2,5,2,2,0,1,1,1,1,7,7,8,11,15,17,19,20,20,20,20,21,23,23,24,24,24,24,24,28,29,33,33,34,39,39,48,49,49,50
5,5,5,3,0,2,6,2,2,3,4,1,3,3,6,6,3,2,5,6,6,0,1,1,1,1,7,7,8,11,15,18,19,20,21,23,23,24,24,24,26,27,28,29,30,33,33,34,37,39,39,40,40,46,48,49
5,5,5,3,0,2,6,2,2,3,2,1,3,3,2,6,3,6,5,6,6,0,1,1,1,1,7,7,8,11,15,19,19,20,20,20,20,21,23,23,24,24,24,24,24,28,29,33,33,34,39,39,40,48,49,50
6,3,3,5,5,0,6,2,5,6,2,1,4,4,5,3,3,5,6,3,3,0,1,1,1,1,7,8,9,9,15,19,23,23,24,24,24,29,33,33,33,33,34,34,36,36,36,36,40,43,45,46,48,48,49,49
5,5,5,3,0,2,6,2,2,3,6,1,3,3,4,6,3,3,5,5,6,0,1,1,1,1,7,8,9,11,15,20,21,23,23,23,23,24,24,26,28,29,29,33,33,34,34,36,37,39,39,39,40,46,48,48
5,5,5,3,0,6,6,2,2,3,3,1,3,3,6,6,3,3,5,3,2,0,1,1,1,1,7,8,11,11,15,20,21,21,21,21,21,23,23,23,24,24,28,33,33,34,34,34,34,39,39,39,39,40,48,49
5,5,5,3,0,6,6,2,2,3,6,1,3,3,3,6,3,6,5,4,2,0,1,1,1,1,7,8,11,11,15,20,21,21,23,23,24,24,24,26,27,28,30,32,33,33,34,37,39,39,39,40,46,48,49,49
5,5,5,3,0,6,6,2,2,3,2,1,3,3,4,6,3,5,5,3,2,0,1,1,1,1,7,8,11,13,15,17,17,19,20,21,22,23,23,23,23,24,27,28,29,32,33,33,34,34,39,39,39,45,48,48
5,5,5,5,2,0,5,5,6,2,3,2,5,2,3,5,2,3,2,3,6,0,1,1,1,1,16,19,19,19,19,19,19,19,19,20,21,24,24,24,24,28,28,28,33,33,33,33,34,47,47,47,47,48,48,48
3,3,3,5,2,6,6,2,3,3,5,2,3,5,3,3,3,5,5,3,0,0,1,1,1,1,20,21,21,21,21,21,21,21,23,23,23,28,28,31,33,33,33,33,33,33,33,34,34,34,38,39,39,39,39,39
3,3,3,5,2,0,6,2,3,3,5,2,3,5,5,3,3,5,5,3,6,0,1,1,1,1,20,21,21,21,21,21,21,21,23,23,28,28,28,33,33,33,33,33,33,33,33,34,34,38,39,39,39,39,48,48
5,6,6,5,2,3,6,5,5,5,0,4,6,6,2,6,2,3,5,3,3,0,1,1,1,1,20,21,21,22,24,24,24,27,28,28,28,29,30,33,33,34,34,45,46,46,47,47,48,48,49,49,49,49,49,49
5,5,3,5,5,3,5,3,6,5,0,3,6,5,3,6,3,5,5,2,3,0,1,1,1,1,23,23,24,29,33,33,33,33,33,33,33,33,33,33,33,33,39,39,40,40,47,47,47,47,47,48,48,48,48,49
5,5,3,5,5,5,5,3,6,5,5,3,6,5,5,6,3,0,5,2,5,0,1,1,1,1,28,28,29,29,33,33,33,33,33,33,39,39,40,40,47,47,47,47,47,47,47,47,47,47,47,48,48,48,48,49
6,5,3,1,2,4,5,3,4,0,5,1,3,3,1,5,5,6,4,4,3,0,1,1,1,2,4,5,8,9,10,10,10,10,10,10,12,13,14,15,22,23,23,32,34,35,36,36,37,39,39,42,44,45,45,48
6,5,3,1,2,4,5,3,4,0,3,1,3,3,6,5,5,1,4,4,5,0,1,1,1,2,4,5,8,9,10,10,10,10,10,10,12,13,14,15,23,23,26,32,34,35,36,36,37,37,39,39,42,44,45,48
6,5,3,3,1,3,5,3,6,1,3,2,5,4,0,4,6,6,4,3,4,0,1,1,1,2,4,9,9,9,11,11,13,13,14,23,23,26,27,31,32,34,34,34,34,34,35,37,37,38,40,42,43,46,48,48
3,4,4,3,5,6,3,3,4,4,5,2,5,3,1,5,3,4,0,2,6,0,1,1,1,2,5,6,10,11,14,21,21,24,25,26,26,28,32,32,32,32,32,36,36,36,36,36,36,36,36,37,39,43,45,49
6,3,3,5,5,3,6,2,5,6,3,1,4,4,4,3,3,5,6,0,2,0,1,1,1,2,7,8,9,9,13,23,23,23,23,24,24,24,25,32,33,33,33,34,34,36,36,37,40,43,45,46,48,48,49,49
3,5,4,6,3,0,6,3,3,1,5,1,4,3,3,6,3,4,3,2,5,0,1,1,1,2,8,8,8,8,9,11,11,13,14,15,22,23,23,27,32,32,32,33,33,34,34,34,34,36,36,37,39,39,45,46
5,5,3,2,2,3,3,2,3,4,5,2,4,3,0,4,5,6,2,4,5,0,1,1,1,2,16,17,22,22,22,22,22,23,23,23,23,23,23,23,25,26,26,26,26,26,29,32,32,34,36,38,38,43,44,48
5,5,3,2,2,3,3,2,3,4,0,2,4,3,5,4,5,6,2,5,4,0,1,1,1,2,16,17,22,22,22,22,22,23,23,23,23,23,23,23,25,26,26,26,26,26,29,32,32,34,36,38,38,44,45,45
3,4,4,3,5,4,3,3,4,4,6,2,5,3,2,5,3,2,0,2,6,0,1,1,1,2,16,19,19,21,21,22,24,24,24,24,25,25,25,27,28,32,32,32,32,32,36,36,36,36,36,36,36,37,45,46
3,4,4,3,5,5,3,3,4,4,5,2,5,3,2,5,3,5,0,6,2,0,1,1,1,2,17,19,21,21,23,23,25,26,26,28,28,29,32,32,32,32,32,36,36,36,36,36,36,36,38,38,39,44,45,48
6,4,6,6,2,4,5,4,4,6,3,3,6,5,0,6,2,5,2,2,3,0,1,1,1,2,17,20,20,20,22,22,23,23,26,27,27,27,29,29,30,34,36,36,37,37,40,43,45,45,45,46,46,46,48,50
5,5,4,6,5,2,6,2,5,3,3,2,5,6,3,4,2,4,5,0,3,0,1,1,1,2,17,20,20,22,22,22,23,23,23,25,26,26,26,26,26,26,31,34,34,38,38,40,43,48,48,48,48,48,48,48
3,4,4,3,5,5,3,3,4,4,2,2,5,3,3,5,3,3,0,2,6,0,1,1,1,2,18,21,21,21,21,21,23,23,23,23,25,27,28,32,32,32,32,32,34,34,36,36,36,36,36,36,36,36,36,48
3,4,4,3,5,4,3,3,4,4,2,2,5,3,4,5,3,4,0,6,2,0,1,1,1,2,18,21,21,22,22,22,22,22,25,25,26,27,28,32,32,32,32,32,36,36,36,36,36,36,36,37,41,41,45,45
3,4,4,3,5,4,3,3,4,4,2,2,5,3,6,5,3,6,0,6,2,0,1,1,1,2,18,21,21,22,24,24,24,24,25,26,27,28,30,32,32,32,32,32,36,36,36,36,36,36,36,37,43,43,49,49
3,4,4,3,5,5,3,3,4,4,2,2,5,3,5,5,3,5,0,2,6,0,1,1,1,2,18,21,21,23,23,23,23,25,27,28,28,28,28,32,32,32,32,32,36,36,36,36,36,36,36,39,39,44,44,48
3,4,4,3,5,3,3,3,4,4,6,2,5,3,3,5,3,3,0,6,2,0,1,1,1,2,21,21,21,21,21,23,25,27,28,32,32,32,32,32,32,32,34,34,34,34,36,36,36,36,36,36,36,39,39,46
3,4,4,3,5,3,3,3,4,4,3,2,5,3,3,5,3,6,0,2,6,0,1,1,1,2,21,21,21,22,23,24,25,28,29,31,31,32,32,32,32,32,32,34,34,36,36,36,36,36,36,36,37,37,39,40
3,4,4,3,5,4,3,3,4,4,6,2,5,3,4,5,3,4,0,2,6,0,1,1,1,2,21,21,22,25,25,26,26,27,28,32,32,32,32,32,36,36,36,36,36,36,36,37,37,37,37,37,41,41,45,46
3,4,4,3,5,3,3,3,4,4,6,2,5,3,5,5,3,5,0,6,2,0,1,1,1,2,21,21,23,23,23,25,27,28,28,32,32,32,32,32,34,34,36,36,36,36,36,36,36,36,36,39,39,46,48,48
6,6,3,6,3,2,3,3,4,3,0,3,4,3,5,6,6,5,6,4,5,0,1,1,1,2,23,23,27,29,31,31,34,34,34,34,34,34,34,35,37,37,37,37,38,38,40,40,40,42,45,45,46,46,48,50
6,5,3,1,2,1,5,3,4,0,4,1,3,3,4,5,5,4,4,6,4,0,1,1,2,2,4,5,5,9,10,10,10,10,10,10,12,13,14,14,23,23,32,34,35,35,36,36,37,42,42,43,43,44,45,48
6,5,3,3,1,5,5,3,6,1,2,2,5,4,3,4,6,4,4,0,4,0,1,1,2,2,4,5,9,11,11,13,13,13,14,22,22,23,23,23,26,27,29,32,34,35,36,37,38,38,40,42,43,43,48,48
6,6,3,3,3,5,6,3,3,3,5,1,4,1,4,6,6,2,4,0,4,0,1,1,2,2,4,5,11,11,11,11,12,12,14,23,23,27,32,32,34,34,34,34,34,34,34,36,36,37,37,45,45,46,48,50
6,5,3,1,2,4,5,3,4,0,4,1,3,3,5,5,5,3,4,2,4,0,1,1,2,2,5,5,10,10,10,10,10,10,10,14,23,23,23,23,25,25,25,32,32,32,34,36,36,36,36,43,44,44,44,48
6,5,3,1,2,4,5,3,4,0,4,1,3,3,3,5,5,5,4,6,4,0,1,1,2,2,5,10,10,10,10,10,10,10,14,14,23,23,25,32,32,34,34,36,36,36,36,36,36,43,43,43,44,44,48,48
2,4,3,3,4,6,4,3,3,4,0,1,6,3,4,4,6,5,6,5,4,0,1,1,2,2,9,9,11,13,14,21,21,25,25,32,32,35,35,35,37,37,37,37,37,37,39,39,40,43,43,44,45,45,45,46
6,3,4,4,3,0,6,2,3,4,2,2,4,6,5,6,6,4,6,4,5,0,1,1,2,2,18,20,22,22,24,26,26,27,27,27,29,30,34,35,37,37,37,37,37,37,40,42,43,43,45,45,46,46,48,50
4,4,3,4,4,0,4,3,4,4,4,1,4,4,4,6,2,5,0,4,4,0,1,2,2,2,2,2,2,2,2,5,9,9,13,14,22,22,26,32,36,37,37,41,41,41,41,41,41,41,41,41,41,41,41,45
4,6,4,4,4,4,5,4,4,4,0,2,6,6,3,4,0,4,4,4,4,0,1,2,2,2,2,2,2,2,2,22,26,27,27,37,37,37,41,41,41,41,41,41,41,41,41,41,41,41,45,45,45,46,46,46
5,4,4,5,4,3,4,4,6,4,0,4,4,0,4,4,4,4,4,2,4,0,1,2,2,2,2,2,2,2,2,23,25,25,25,35,35,35,41,41,41,41,41,41,41,41,42,42,42,42,42,42,43,43,43,48
4,4,4,6,0,3,6,1,2,4,1,1,2,4,3,6,4,5,2,4,5,0,1,2,2,2,3,4,5,7,7,9,10,11,12,12,12,12,13,18,18,20,22,26,27,27,27,32,36,36,37,43,43,44,45,46
4,4,4,6,0,5,6,1,2,4,1,1,2,4,3,6,4,5,2,5,3,0,1,2,2,2,3,4,6,7,7,9,10,11,12,12,12,12,13,18,18,20,23,23,27,27,27,32,36,36,43,43,44,46,48,48
4,4,4,6,0,3,6,1,2,4,4,1,2,4,4,6,4,4,2,1,5,0,1,2,2,2,4,5,5,6,7,7,11,12,12,12,12,12,12,14,18,18,20,27,27,27,35,35,35,42,42,42,43,43,43,46
4,4,4,6,0,5,6,1,2,4,4,1,2,4,4,6,4,4,2,2,3,0,1,2,2,2,4,7,7,12,12,12,12,12,12,17,18,18,18,18,20,27,27,27,27,29,35,35,35,42,42,42,43,43,43,46
4,4,4,6,0,3,6,1,2,4,4,1,2,4,4,6,4,4,2,6,5,0,1,2,2,2,4,7,7,12,12,12,12,12,12,18,18,20,27,27,27,27,27,29,35,35,35,40,42,42,42,43,43,43,46,46
6,6,2,2,6,2,5,1,4,4,1,1,4,4,4,4,4,5,0,4,4,0,2,2,2,2,3,3,7,7,7,12,12,12,12,12,12,13,13,18,18,19,27,27,27,27,27,41,41,42,42,42,42,46,46,49
6,6,2,2,6,2,5,1,4,4,3,1,4,4,3,4,4,4,0,4,4,0,2,2,2,2,3,7,7,9,9,12,12,12,12,18,18,18,24,24,27,27,27,27,33,35,35,35,35,41,41,42,42,46,46,49
6,6,2,2,6,2,5,1,4,4,4,1,4,4,4,4,4,4,0,4,4,0,2,2,2,2,3,7,7,12,12,12,12,12,12,18,18,18,27,27,27,27,27,27,41,41,41,41,41,41,42,42,42,46,46,49
6,6,2,2,6,6,5,1,4,4,4,1,4,4,4,4,4,4,0,4,4,0,2,2,2,2,3,7,7,12,12,12,12,12,12,18,27,27,27,27,27,41,41,41,41,41,41,42,42,42,46,46,46,46,46,49
6,6,2,2,6,6,5,1,4,4,5,1,4,4,5,4,4,4,0,4,4,0,2,2,2,2,3,7,7,12,12,12,12,13,13,18,27,27,27,27,27,41,41,42,42,42,42,42,42,46,46,46,47,49,49,49
4,4,4,6,0,4,6,1,2,4,6,1,2,4,6,6,4,1,2,1,4,0,2,2,2,2,4,4,4,4,5,7,7,7,7,12,12,12,12,12,12,14,18,18,20,27,27,27,43,43,43,43,43,43,46,50
4,4,4,6,0,4,6,1,2,4,1,1,2,4,1,6,4,6,2,6,4,0,2,2,2,2,4,4,4,4,7,7,7,7,12,12,12,12,12,12,12,12,18,18,20,27,27,27,27,43,43,43,43,46,46,50
4,4,4,6,0,4,6,1,2,4,4,1,2,4,4,6,4,2,2,4,4,0,2,2,2,2,4,5,5,7,7,12,12,12,12,18,18,20,25,25,25,25,25,27,27,27,27,41,41,41,41,43,43,43,43,46
4,4,3,4,4,6,4,3,4,4,6,1,4,4,6,6,2,1,0,4,4,0,2,2,2,2,4,5,5,9,9,11,11,14,14,22,22,32,37,37,41,41,41,41,41,41,41,43,43,43,43,43,43,46,46,46
5,4,4,5,4,3,4,4,6,4,1,4,4,0,6,4,4,4,4,1,2,0,2,2,2,2,4,5,5,10,10,12,12,14,14,22,25,35,37,41,41,41,41,41,41,42,42,42,42,42,42,43,43,43,43,48
4,4,4,6,0,4,6,1,2,4,6,1,2,4,6,6,4,3,2,1,4,0,2,2,2,2,4,5,7,7,7,7,11,11,11,12,12,12,12,14,18,18,20,27,27,27,35,35,43,43,43,43,43,43,46,50
4,4,4,6,0,4,6,1,2,4,4,1,2,4,6,6,4,2,2,5,4,0,2,2,2,2,4,5,7,7,7,12,12,12,12,18,18,20,25,25,26,26,27,27,27,29,29,41,41,43,43,43,43,45,46,46
4,4,4,6,0,4,6,1,2,4,2,1,2,4,4,6,4,4,2,3,4,0,2,2,2,2,4,5,7,7,12,12,12,12,12,17,18,18,20,22,22,25,25,27,27,27,27,37,37,41,41,41,41,43,43,46
