# orbit_index,c01,c02,c03,c04,c12,c13,c14,c23,c24,c34
30,5,6,5,6,5,6,2,2,6,2
30,5,6,6,2,2,5,6,6,2,5
30,5,6,6,2,5,2,6,6,5,2
30,5,6,6,5,2,2,6,6,2,5
30,5,6,6,5,2,2,6,6,5,2
30,5,6,6,5,2,5,6,6,2,2
30,5,6,6,5,5,2,6,6,2,2
30,6,2,2,5,2,5,5,6,6,6
30,6,2,2,5,5,2,5,6,6,6
30,6,2,2,6,2,5,6,6,5,5
30,6,2,2,6,5,2,6,6,5,5
30,6,2,2,6,5,5,6,6,2,5
30,6,2,2,6,5,5,6,6,5,2
30,6,2,5,2,2,5,5,6,6,6
30,6,2,5,2,5,5,2,6,6,6
30,6,2,5,5,2,2,5,6,6,6
30,6,2,5,5,2,5,2,6,6,6
30,6,2,5,6,2,2,6,6,5,5
30,6,2,5,6,5,5,6,6,2,2
30,6,2,6,2,2,6,5,5,6,5
30,6,2,6,2,5,6,2,5,6,5
30,6,2,6,2,5,6,5,2,6,5
30,6,2,6,2,5,6,5,5,6,2
30,6,2,6,5,2,6,2,5,6,5
30,6,2,6,5,5,6,5,2,6,2
30,6,5,2,2,5,2,5,6,6,6
30,6,5,2,2,5,5,2,6,6,6
30,6,5,2,5,2,2,5,6,6,6
30,6,5,2,5,5,2,2,6,6,6
30,6,5,2,6,2,2,6,6,5,5
30,6,5,2,6,5,5,6,6,2,2
30,6,5,5,2,2,5,2,6,6,6
30,6,5,5,2,5,2,2,6,6,6
30,6,5,5,6,2,2,6,6,2,5
30,6,5,5,6,2,2,6,6,5,2
30,6,5,5,6,2,5,6,6,2,2
30,6,5,5,6,5,2,6,6,2,2
30,6,5,6,2,2,6,2,5,6,5
30,6,5,6,2,5,6,5,2,6,2
30,6,5,6,5,2,6,2,2,6,5
30,6,5,6,5,2,6,2,5,6,2
30,6,5,6,5,2,6,5,2,6,2
30,6,5,6,5,5,6,2,2,6,2
30,6,6,2,2,6,2,5,5,5,6
30,6,6,2,2,6,5,2,5,5,6
30,6,6,2,2,6,5,5,2,5,6
30,6,6,2,2,6,5,5,5,2,6
30,6,6,2,5,6,2,2,5,5,6
30,6,6,2,5,6,5,5,2,2,6
30,6,6,5,2,6,2,2,5,5,6
30,6,6,5,2,6,5,5,2,2,6
30,6,6,5,5,6,2,2,2,5,6
30,6,6,5,5,6,2,2,5,2,6
30,6,6,5,5,6,2,5,2,2,6
30,6,6,5,5,6,5,2,2,2,6
31,2,2,3,4,6,4,3,4,3,2
31,2,2,4,3,6,3,4,3,4,2
31,2,3,2,4,4,6,3,4,2,3
31,2,3,3,4,4,4,3,6,2,2
31,2,3,4,2,4,3,6,2,4,3
31,2,3,4,3,4,3,4,2,6,2
31,2,3,4,4,4,3,3,2,2,6
31,2,3,4,6,4,3,2,2,3,4
31,2,3,6,4,4,2,3,3,2,4
31,2,4,2,3,3,6,4,3,2,4
31,2,4,3,2,3,4,6,2,3,4
31,2,4,3,3,3,4,4,2,2,6
31,2,4,3,4,3,4,3,2,6,2
31,2,4,3,6,3,4,2,2,4,3
31,2,4,4,3,3,3,4,6,2,2
31,2,4,6,3,3,2,4,4,2,3
31,2,6,3,4,2,4,3,3,4,2
31,2,6,4,3,2,3,4,4,3,2
31,3,2,2,4,4,4,2,6,3,3
31,3,2,3,4,4,6,2,4,3,2
31,3,2,4,2,4,2,4,3,6,3
31,3,2,4,3,4,2,6,3,4,2
31,3,2,4,4,4,2,2,3,3,6
31,3,2,4,6,4,2,3,3,2,4
31,3,2,6,4,4,3,2,2,3,4
31,3,3,2,4,6,4,2,4,2,3
31,3,3,4,2,6,2,4,2,4,3
31,3,4,2,2,2,4,4,3,3,6
31,3,4,2,3,2,4,6,3,2,4
31,3,4,2,4,2,4,2,3,6,3
31,3,4,2,6,2,4,3,3,4,2
31,3,4,3,2,2,6,4,2,3,4
31,3,4,4,2,2,2,4,6,3,3
31,3,4,6,2,2,3,4,4,3,2
31,3,6,2,4,3,4,2,2,4,3
31,3,6,4,2,3,2,4,4,2,3
31,4,2,2,3,3,3,2,6,4,4
31,4,2,3,2,3,2,3,4,6,4
31,4,2,3,3,3,2,2,4,4,6
31,4,2,3,4,3,2,6,4,3,2
31,4,2,3,6,3,2,4,4,2,3
31,4,2,4,3,3,6,2,3,4,2
31,4,2,6,3,3,4,2,2,4,3
31,4,3,2,2,2,3,3,4,4,6
31,4,3,2,3,2,3,2,4,6,4
31,4,3,2,4,2,3,6,4,2,3
31,4,3,2,6,2,3,4,4,3,2
31,4,3,3,2,2,2,3,6,4,4
31,4,3,4,2,2,6,3,2,4,3
31,4,3,6,2,2,4,3,3,4,2
31,4,4,2,3,6,3,2,3,2,4
31,4,4,3,2,6,2,3,2,3,4
31,4,6,2,3,4,3,2,2,3,4
31,4,6,3,2,4,2,3,3,2,4
31,6,2,3,4,2,3,4,4,3,2
31,6,2,4,3,2,4,3,3,4,2
31,6,3,2,4,3,2,4,4,2,3
31,6,3,4,2,3,4,2,2,4,3
31,6,4,2,3,4,2,3,3,2,4
31,6,4,3,2,4,3,2,2,3,4
32,2,2,3,5,6,5,3,5,3,2
32,2,2,5,3,6,3,5,3,5,2
32,2,3,2,5,5,6,3,5,2,3
32,2,3,3,5,5,5,3,6,2,2
32,2,3,5,2,5,3,6,2,5,3
32,2,3,5,3,5,3,5,2,6,2
32,2,3,5,5,5,3,3,2,2,6
32,2,3,5,6,5,3,2,2,3,5
32,2,3,6,5,5,2,3,3,2,5
32,2,5,2,3,3,6,5,3,2,5
32,2,5,3,2,3,5,6,2,3,5
32,2,5,3,3,3,5,5,2,2,6
32,2,5,3,5,3,5,3,2,6,2
32,2,5,3,6,3,5,2,2,5,3
32,2,5,5,3,3,3,5,6,2,2
32,2,5,6,3,3,2,5,5,2,3
32,2,6,3,5,2,5,3,3,5,2
32,2,6,5,3,2,3,5,5,3,2
32,3,2,2,5,5,5,2,6,3,3
32,3,2,3,5,5,6,2,5,3,2
32,3,2,5,2,5,2,5,3,6,3
32,3,2,5,3,5,2,6,3,5,2
32,3,2,5,5,5,2,2,3,3,6
32,3,2,5,6,5,2,3,3,2,5
32,3,2,6,5,5,3,2,2,3,5
32,3,3,2,5,6,5,2,5,2,3
32,3,3,5,2,6,2,5,2,5,3
32,3,5,2,2,2,5,5,3,3,6
32,3,5,2,3,2,5,6,3,2,5
32,3,5,2,5,2,5,2,3,6,3
32,3,5,2,6,2,5,3,3,5,2
32,3,5,3,2,2,6,5,2,3,5
32,3,5,5,2,2,2,5,6,3,3
32,3,5,6,2,2,3,5,5,3,2
32,3,6,2,5,3,5,2,2,5,3
32,3,6,5,2,3,2,5,5,2,3
32,5,2,2,3,3,3,2,6,5,5
32,5,2,3,2,3,2,3,5,6,5
32,5,2,3,3,3,2,2,5,5,6
32,5,2,3,5,3,2,6,5,3,2
32,5,2,3,6,3,2,5,5,2,3
32,5,2,5,3,3,6,2,3,5,2
32,5,2,6,3,3,5,2,2,5,3
32,5,3,2,2,2,3,3,5,5,6
32,5,3,2,3,2,3,2,5,6,5
32,5,3,2,5,2,3,6,5,2,3
32,5,3,2,6,2,3,5,5,3,2
32,5,3,3,2,2,2,3,6,5,5
32,5,3,5,2,2,6,3,2,5,3
32,5,3,6,2,2,5,3,3,5,2
32,5,5,2,3,6,3,2,3,2,5
32,5,5,3,2,6,2,3,2,3,5
32,5,6,2,3,5,3,2,2,3,5
32,5,6,3,2,5,2,3,3,2,5
32,6,2,3,5,2,3,5,5,3,2
32,6,2,5,3,2,5,3,3,5,2
32,6,3,2,5,3,2,5,5,2,3
32,6,3,5,2,3,5,2,2,5,3
32,6,5,2,3,5,2,3,3,2,5
32,6,5,3,2,5,3,2,2,3,5
33,2,2,4,4,6,4,4,4,4,2
33,2,4,2,4,4,6,4,4,2,4
33,2,4,4,2,4,4,6,2,4,4
33,2,4,4,4,4,4,4,2,2,6
33,2,4,4,4,4,4,4,2,6,2
33,2,4,4,4,4,4,4,6,2,2
33,2,4,4,6,4,4,2,2,4,4
33,2,4,6,4,4,2,4,4,2,4
33,2,6,4,4,2,4,4,4,4,2
33,4,2,2,4,4,4,2,6,4,4
33,4,2,4,2,4,2,4,4,6,4
33,4,2,4,4,4,2,2,4,4,6
33,4,2,4,4,4,2,6,4,4,2
33,4,2,4,4,4,6,2,4,4,2
33,4,2,4,6,4,2,4,4,2,4
33,4,2,6,4,4,4,2,2,4,4
33,4,4,2,2,2,4,4,4,4,6
33,4,4,2,4,2,4,2,4,6,4
33,4,4,2,4,2,4,6,4,2,4
33,4,4,2,4,6,4,2,4,2,4
33,4,4,2,6,2,4,4,4,4,2
33,4,4,4,2,2,2,4,6,4,4
33,4,4,4,2,2,6,4,2,4,4
33,4,4,4,2,6,2,4,2,4,4
33,4,4,6,2,2,4,4,4,4,2
33,4,6,2,4,4,4,2,2,4,4
33,4,6,4,2,4,2,4,4,2,4
33,6,2,4,4,2,4,4,4,4,2
33,6,4,2,4,4,2,4,4,2,4
33,6,4,4,2,4,4,2,2,4,4
34,2,2,4,5,6,5,4,5,4,2
34,2,2,5,4,6,4,5,4,5,2
34,2,4,2,5,5,6,4,5,2,4
34,2,4,4,5,5,5,4,6,2,2
34,2,4,5,2,5,4,6,2,5,4
34,2,4,5,4,5,4,5,2,6,2
34,2,4,5,5,5,4,4,2,2,6
34,2,4,5,6,5,4,2,2,4,5
34,2,4,6,5,5,2,4,4,2,5
34,2,5,2,4,4,6,5,4,2,5
34,2,5,4,2,4,5,6,2,4,5
34,2,5,4,4,4,5,5,2,2,6
34,2,5,4,5,4,5,4,2,6,2
34,2,5,4,6,4,5,2,2,5,4
34,2,5,5,4,4,4,5,6,2,2
34,2,5,6,4,4,2,5,5,2,4
34,2,6,4,5,2,5,4,4,5,2
34,2,6,5,4,2,4,5,5,4,2
34,4,2,2,5,5,5,2,6,4,4
34,4,2,4,5,5,6,2,5,4,2
34,4,2,5,2,5,2,5,4,6,4
34,4,2,5,4,5,2,6,4,5,2
34,4,2,5,5,5,2,2,4,4,6
34,4,2,5,6,5,2,4,4,2,5
34,4,2,6,5,5,4,2,2,4,5
34,4,4,2,5,6,5,2,5,2,4
34,4,4,5,2,6,2,5,2,5,4
34,4,5,2,2,2,5,5,4,4,6
34,4,5,2,4,2,5,6,4,2,5
34,4,5,2,5,2,5,2,4,6,4
34,4,5,2,6,2,5,4,4,5,2
34,4,5,4,2,2,6,5,2,4,5
34,4,5,5,2,2,2,5,6,4,4
34,4,5,6,2,2,4,5,5,4,2
34,4,6,2,5,4,5,2,2,5,4
34,4,6,5,2,4,2,5,5,2,4
34,5,2,2,4,4,4,2,6,5,5
34,5,2,4,2,4,2,4,5,6,5
34,5,2,4,4,4,2,2,5,5,6
34,5,2,4,5,4,2,6,5,4,2
34,5,2,4,6,4,2,5,5,2,4
34,5,2,5,4,4,6,2,4,5,2
34,5,2,6,4,4,5,2,2,5,4
34,5,4,2,2,2,4,4,5,5,6
34,5,4,2,4,2,4,2,5,6,5
34,5,4,2,5,2,4,6,5,2,4
34,5,4,2,6,2,4,5,5,4,2
34,5,4,4,2,2,2,4,6,5,5
34,5,4,5,2,2,6,4,2,5,4
34,5,4,6,2,2,5,4,4,5,2
34,5,5,2,4,6,4,2,4,2,5
34,5,5,4,2,6,2,4,2,4,5
34,5,6,2,4,5,4,2,2,4,5
34,5,6,4,2,5,2,4,4,2,5
34,6,2,4,5,2,4,5,5,4,2
34,6,2,5,4,2,5,4,4,5,2
34,6,4,2,5,4,2,5,5,2,4
34,6,4,5,2,4,5,2,2,5,4
34,6,5,2,4,5,2,4,4,2,5
34,6,5,4,2,5,4,2,2,4,5
35,2,2,4,4,6,6,6,6,6,6
35,2,4,2,4,6,6,6,6,6,6
35,2,4,4,2,6,6,6,6,6,6
35,2,6,6,6,2,4,4,6,6,6
35,2,6,6,6,4,2,4,6,6,6
35,2,6,6,6,4,4,2,6,6,6
35,4,2,2,4,6,6,6,6,6,6
35,4,2,4,2,6,6,6,6,6,6
35,4,4,2,2,6,6,6,6,6,6
35,4,6,6,6,2,2,4,6,6,6
35,4,6,6,6,2,4,2,6,6,6
35,4,6,6,6,4,2,2,6,6,6
35,6,2,6,6,2,6,6,4,4,6
35,6,2,6,6,4,6,6,2,4,6
35,6,2,6,6,4,6,6,4,2,6
35,6,4,6,6,2,6,6,2,4,6
35,6,4,6,6,2,6,6,4,2,6
35,6,4,6,6,4,6,6,2,2,6
35,6,6,2,6,6,2,6,4,6,4
35,6,6,2,6,6,4,6,2,6,4
35,6,6,2,6,6,4,6,4,6,2
35,6,6,4,6,6,2,6,2,6,4
35,6,6,4,6,6,2,6,4,6,2
35,6,6,4,6,6,4,6,2,6,2
35,6,6,6,2,6,6,2,6,4,4
35,6,6,6,2,6,6,4,6,2,4
35,6,6,6,2,6,6,4,6,4,2
35,6,6,6,4,6,6,2,6,2,4
35,6,6,6,4,6,6,2,6,4,2
35,6,6,6,4,6,6,4,6,2,2
36,2,3,3,3,3,3,3,2,4,6
36,2,3,3,3,3,3,3,2,6,4
36,2,3,3,3,3,3,3,4,2,6
36,2,3,3,3,3,3,3,4,6,2
36,2,3,3,3,3,3,3,6,2,4
36,2,3,3,3,3,3,3,6,4,2
36,2,3,3,4,3,3,6,2,3,3
36,2,3,3,6,3,3,4,2,3,3
36,2,3,4,3,3,6,3,3,2,3
36,2,3,6,3,3,4,3,3,2,3
36,2,4,3,3,6,3,3,3,3,2
36,2,6,3,3,4,3,3,3,3,2
36,3,2,3,3,3,2,4,3,3,6
36,3,2,3,3,3,2,6,3,3,4
36,3,2,3,3,3,4,2,3,3,6
36,3,2,3,3,3,4,6,3,3,2
36,3,2,3,3,3,6,2,3,3,4
36,3,2,3,3,3,6,4,3,3,2
36,3,2,3,4,3,2,3,3,6,3
36,3,2,3,6,3,2,3,3,4,3
36,3,2,4,3,3,3,2,6,3,3
36,3,2,6,3,3,3,2,4,3,3
36,3,3,2,3,2,3,4,3,6,3
36,3,3,2,3,2,3,6,3,4,3
36,3,3,2,3,4,3,2,3,6,3
36,3,3,2,3,4,3,6,3,2,3
36,3,3,2,3,6,3,2,3,4,3
36,3,3,2,3,6,3,4,3,2,3
36,3,3,2,4,2,3,3,3,3,6
36,3,3,2,6,2,3,3,3,3,4
36,3,3,3,2,2,4,3,6,3,3
36,3,3,3,2,2,6,3,4,3,3
36,3,3,3,2,4,2,3,6,3,3
36,3,3,3,2,4,6,3,2,3,3
36,3,3,3,2,6,2,3,4,3,3
36,3,3,3,2,6,4,3,2,3,3
36,3,3,4,2,2,3,3,3,3,6
36,3,3,4,6,2,3,3,3,3,2
36,3,3,6,2,2,3,3,3,3,4
36,3,3,6,4,2,3,3,3,3,2
36,3,4,2,3,3,3,2,6,3,3
36,3,4,3,2,3,2,3,3,6,3
36,3,4,3,6,3,2,3,3,2,3
36,3,4,6,3,3,3,2,2,3,3
36,3,6,2,3,3,3,2,4,3,3
36,3,6,3,2,3,2,3,3,4,3
36,3,6,3,4,3,2,3,3,2,3
36,3,6,4,3,3,3,2,2,3,3
36,4,2,3,3,6,3,3,3,3,2
36,4,3,2,3,3,6,3,3,2,3
36,4,3,3,2,3,3,6,2,3,3
36,4,3,3,6,3,3,2,2,3,3
36,4,3,6,3,3,2,3,3,2,3
36,4,6,3,3,2,3,3,3,3,2
36,6,2,3,3,4,3,3,3,3,2
36,6,3,2,3,3,4,3,3,2,3
36,6,3,3,2,3,3,4,2,3,3
36,6,3,3,4,3,3,2,2,3,3
36,6,3,4,3,3,2,3,3,2,3
36,6,4,3,3,2,3,3,3,3,2
37,2,3,3,3,3,3,5,3,3,3
37,2,3,3,3,3,5,3,3,3,3
37,2,3,3,3,5,3,3,3,3,3
37,2,3,3,5,3,3,3,3,3,3
37,2,3,5,3,3,3,3,3,3,3
37,2,5,3,3,3,3,3,3,3,3
37,3,2,3,3,3,3,3,3,5,3
37,3,2,3,3,3,3,3,5,3,3
37,3,2,3,3,5,3,3,3,3,3
37,3,2,3,5,3,3,3,3,3,3
37,3,2,5,3,3,3,3,3,3,3
37,3,3,2,3,3,3,3,3,3,5
37,3,3,2,3,3,3,3,5,3,3
37,3,3,2,3,3,5,3,3,3,3
37,3,3,2,5,3,3,3,3,3,3
37,3,3,3,2,3,3,3,3,3,5
37,3,3,3,2,3,3,3,3,5,3
37,3,3,3,2,3,3,5,3,3,3
37,3,3,3,3,2,3,3,3,5,3
37,3,3,3,3,2,3,3,5,3,3
37,3,3,3,3,2,3,5,3,3,3
37,3,3,3,3,2,5,3,3,3,3
37,3,3,3,3,3,2,3,3,3,5
37,3,3,3,3,3,2,3,5,3,3
37,3,3,3,3,3,2,5,3,3,3
37,3,3,3,3,3,3,2,3,3,5
37,3,3,3,3,3,3,2,3,5,3
37,3,3,3,3,3,3,3,2,3,5
37,3,3,3,3,3,3,3,2,5,3
37,3,3,3,3,3,3,3,3,2,5
37,3,3,3,3,3,3,3,3,5,2
37,3,3,3,3,3,3,3,5,2,3
37,3,3,3,3,3,3,3,5,3,2
37,3,3,3,3,3,3,5,3,2,3
37,3,3,3,3,3,3,5,3,3,2
37,3,3,3,3,3,5,2,3,3,3
37,3,3,3,3,3,5,3,2,3,3
37,3,3,3,3,3,5,3,3,3,2
37,3,3,3,3,5,2,3,3,3,3
37,3,3,3,3,5,3,2,3,3,3
37,3,3,3,3,5,3,3,2,3,3
37,3,3,3,3,5,3,3,3,2,3
37,3,3,3,5,3,3,2,3,3,3
37,3,3,3,5,3,3,3,3,2,3
37,3,3,3,5,3,3,3,3,3,2
37,3,3,5,2,3,3,3,3,3,3
37,3,3,5,3,3,2,3,3,3,3
37,3,3,5,3,3,3,3,2,3,3
37,3,3,5,3,3,3,3,3,3,2
37,3,5,2,3,3,3,3,3,3,3
37,3,5,3,2,3,3,3,3,3,3
37,3,5,3,3,2,3,3,3,3,3
37,3,5,3,3,3,3,3,2,3,3
37,3,5,3,3,3,3,3,3,2,3
37,5,2,3,3,3,3,3,3,3,3
37,5,3,2,3,3,3,3,3,3,3
37,5,3,3,2,3,3,3,3,3,3
37,5,3,3,3,2,3,3,3,3,3
37,5,3,3,3,3,2,3,3,3,3
37,5,3,3,3,3,3,2,3,3,3
38,2,3,4,5,3,4,5,5,4,3
38,2,3,5,4,3,5,4,4,5,3
38,2,4,3,5,4,3,5,5,3,4
38,2,4,5,3,4,5,3,3,5,4
38,2,5,3,4,5,3,4,4,3,5
38,2,5,4,3,5,4,3,3,4,5
38,3,2,4,5,3,5,4,4,5,3
38,3,2,5,4,3,4,5,5,4,3
38,3,3,4,5,2,5,4,5,4,3
38,3,3,5,4,2,4,5,4,5,3
38,3,4,2,5,5,3,4,4,3,5
38,3,4,3,5,5,2,4,5,3,4
38,3,4,4,5,5,5,4,2,3,3
38,3,4,5,2,5,4,3,3,4,5
38,3,4,5,3,5,4,2,3,5,4
38,3,4,5,4,5,4,5,3,2,3
38,3,4,5,5,5,4,4,3,3,2
38,3,5,2,4,4,3,5,5,3,4
38,3,5,3,4,4,2,5,4,3,5
38,3,5,4,2,4,5,3,3,5,4
38,3,5,4,3,4,5,2,3,4,5
38,3,5,4,4,4,5,5,3,3,2
38,3,5,4,5,4,5,4,3,2,3
38,3,5,5,4,4,4,5,2,3,3
38,4,2,3,5,4,5,3,3,5,4
38,4,2,5,3,4,3,5,5,3,4
38,4,3,2,5,5,4,3,3,4,5
38,4,3,3,5,5,5,3,2,4,4
38,4,3,4,5,5,2,3,5,4,3
38,4,3,5,2,5,3,4,4,3,5
38,4,3,5,3,5,3,5,4,2,4
38,4,3,5,4,5,3,2,4,5,3
38,4,3,5,5,5,3,3,4,4,2
38,4,4,3,5,2,5,3,5,3,4
38,4,4,5,3,2,3,5,3,5,4
38,4,5,2,3,3,4,5,5,4,3
38,4,5,3,2,3,5,4,4,5,3
38,4,5,3,3,3,5,5,4,4,2
38,4,5,3,4,3,5,2,4,3,5
38,4,5,3,5,3,5,3,4,2,4
38,4,5,4,3,3,2,5,3,4,5
38,4,5,5,3,3,3,5,2,4,4
38,5,2,3,4,5,4,3,3,4,5
38,5,2,4,3,5,3,4,4,3,5
38,5,3,2,4,4,5,3,3,5,4
38,5,3,3,4,4,4,3,2,5,5
38,5,3,4,2,4,3,5,5,3,4
38,5,3,4,3,4,3,4,5,2,5
38,5,3,4,4,4,3,3,5,5,2
38,5,3,4,5,4,3,2,5,4,3
38,5,3,5,4,4,2,3,4,5,3
38,5,4,2,3,3,5,4,4,5,3
38,5,4,3,2,3,4,5,5,4,3
38,5,4,3,3,3,4,4,5,5,2
38,5,4,3,4,3,4,3,5,2,5
38,5,4,3,5,3,4,2,5,3,4
38,5,4,4,3,3,3,4,2,5,5
38,5,4,5,3,3,2,4,3,5,4
38,5,5,3,4,2,4,3,4,3,5
38,5,5,4,3,2,3,4,3,4,5
39,2,4,4,6,6,6,4,4,2,6
39,2,4,4,6,6,6,4,4,6,2
39,2,4,6,4,6,4,6,2,4,6
39,2,4,6,4,6,4,6,6,4,2
39,2,4,6,6,6,4,4,2,6,4
39,2,4,6,6,6,4,4,6,2,4
39,2,6,4,4,4,6,6,2,6,4
39,2,6,4,4,4,6,6,6,2,4
39,2,6,4,6,4,6,4,2,4,6
39,2,6,4,6,4,6,4,6,4,2
39,2,6,6,4,4,4,6,4,2,6
39,2,6,6,4,4,4,6,4,6,2
39,4,2,4,6,6,4,2,6,4,6
39,4,2,4,6,6,4,6,6,4,2
39,4,2,6,4,6,2,4,4,6,6
39,4,2,6,4,6,6,4,4,6,2
39,4,2,6,6,6,2,6,4,4,4
39,4,2,6,6,6,6,2,4,4,4
39,4,4,2,6,4,6,2,6,6,4
39,4,4,2,6,4,6,6,6,2,4
39,4,4,6,2,4,2,6,6,6,4
39,4,4,6,2,4,6,6,2,6,4
39,4,4,6,6,4,2,6,6,2,4
39,4,4,6,6,4,6,2,2,6,4
39,4,6,2,4,2,6,4,4,6,6
39,4,6,2,4,6,6,4,4,2,6
39,4,6,2,6,2,6,6,4,4,4
39,4,6,2,6,6,6,2,4,4,4
39,4,6,4,2,2,4,6,6,4,6
39,4,6,4,2,6,4,6,2,4,6
39,4,6,4,6,2,4,6,6,4,2
39,4,6,4,6,6,4,2,2,4,6
39,4,6,6,2,2,6,6,4,4,4
39,4,6,6,2,6,2,6,4,4,4
39,4,6,6,4,2,6,4,4,6,2
39,4,6,6,4,6,2,4,4,2,6
39,6,2,4,4,4,2,6,6,6,4
39,6,2,4,4,4,6,2,6,6,4
39,6,2,4,6,4,2,4,6,4,6
39,6,2,4,6,4,6,4,6,4,2
39,6,2,6,4,4,4,2,4,6,6
39,6,2,6,4,4,4,6,4,6,2
39,6,4,2,4,2,4,6,6,4,6
39,6,4,2,4,6,4,2,6,4,6
39,6,4,2,6,2,4,4,6,6,4
39,6,4,2,6,6,4,4,6,2,4
39,6,4,4,2,2,6,4,4,6,6
39,6,4,4,2,6,2,4,4,6,6
39,6,4,4,6,2,6,4,4,6,2
39,6,4,4,6,6,2,4,4,2,6
39,6,4,6,2,2,4,4,6,6,4
39,6,4,6,2,6,4,4,2,6,4
39,6,4,6,4,2,4,6,6,4,2
39,6,4,6,4,6,4,2,2,4,6
39,6,6,2,4,4,4,2,4,6,6
39,6,6,2,4,4,4,6,4,2,6
39,6,6,4,2,4,2,4,6,4,6
39,6,6,4,2,4,6,4,2,4,6
39,6,6,4,4,4,2,6,6,2,4
39,6,6,4,4,4,6,2,2,6,4
40,3,3,4,5,4,5,4,5,4,3
40,3,3,5,4,4,4,5,4,5,3
40,3,4,3,5,5,4,4,5,3,4
40,3,4,4,5,3,5,4,4,5,3
40,3,4,4,5,5,3,4,4,3,5
40,3,4,4,5,5,5,4,4,3,3
40,3,4,5,3,5,4,4,3,5,4
40,3,4,5,4,3,4,5,5,4,3
40,3,4,5,4,5,4,3,3,4,5
40,3,4,5,4,5,4,5,3,4,3
40,3,4,5,5,5,4,4,3,3,4
40,3,5,3,4,4,4,5,4,3,5
40,3,5,4,3,4,5,4,3,4,5
40,3,5,4,4,4,3,5,5,3,4
40,3,5,4,4,4,5,3,3,5,4
40,3,5,4,4,4,5,5,3,3,4
40,3,5,4,5,4,5,4,3,4,3
40,3,5,5,4,4,4,5,4,3,3
40,4,3,3,5,5,5,3,4,4,4
40,4,3,4,5,3,4,5,5,4,3
40,4,3,4,5,5,4,3,3,4,5
40,4,3,4,5,5,4,3,5,4,3
40,4,3,5,3,5,3,5,4,4,4
40,4,3,5,4,3,5,4,4,5,3
40,4,3,5,4,5,3,4,4,3,5
40,4,3,5,4,5,3,4,4,5,3
40,4,3,5,5,5,3,3,4,4,4
40,4,4,3,5,4,3,5,5,3,4
40,4,4,3,5,4,5,3,3,5,4
40,4,4,3,5,4,5,3,5,3,4
40,4,4,5,3,4,3,5,3,5,4
40,4,4,5,3,4,3,5,5,3,4
40,4,4,5,3,4,5,3,3,5,4
40,4,5,3,3,3,5,5,4,4,4
40,4,5,3,4,3,5,4,4,3,5
40,4,5,3,4,3,5,4,4,5,3
40,4,5,3,4,5,3,4,4,3,5
40,4,5,3,5,3,5,3,4,4,4
40,4,5,4,3,3,4,5,3,4,5
40,4,5,4,3,3,4,5,5,4,3
40,4,5,4,3,5,4,3,3,4,5
40,4,5,5,3,3,3,5,4,4,4
40,5,3,3,4,4,4,3,4,5,5
40,5,3,4,3,4,3,4,5,4,5
40,5,3,4,4,4,3,3,5,5,4
40,5,3,4,4,4,3,5,5,3,4
40,5,3,4,4,4,5,3,3,5,4
40,5,3,4,5,4,3,4,5,4,3
40,5,3,5,4,4,4,3,4,5,3
40,5,4,3,3,3,4,4,5,5,4
40,5,4,3,4,3,4,3,5,4,5
40,5,4,3,4,3,4,5,5,4,3
40,5,4,3,4,5,4,3,3,4,5
40,5,4,3,5,3,4,4,5,3,4
40,5,4,4,3,3,3,4,4,5,5
40,5,4,4,3,3,5,4,4,5,3
40,5,4,4,3,5,3,4,4,3,5
40,5,4,5,3,3,4,4,3,5,4
40,5,5,3,4,4,4,3,4,3,5
40,5,5,4,3,4,3,4,3,4,5
41,3,3,4,4,6,4,4,4,4,3
41,3,4,3,4,4,6,4,4,3,4
41,3,4,4,3,4,4,6,3,4,4
41,3,4,4,4,4,4,4,3,3,6
41,3,4,4,4,4,4,4,3,6,3
41,3,4,4,4,4,4,4,6,3,3
41,3,4,4,6,4,4,3,3,4,4
41,3,4,6,4,4,3,4,4,3,4
41,3,6,4,4,3,4,4,4,4,3
41,4,3,3,4,4,4,3,6,4,4
41,4,3,4,3,4,3,4,4,6,4
41,4,3,4,4,4,3,3,4,4,6
41,4,3,4,4,4,3,6,4,4,3
41,4,3,4,4,4,6,3,4,4,3
41,4,3,4,6,4,3,4,4,3,4
41,4,3,6,4,4,4,3,3,4,4
41,4,4,3,3,3,4,4,4,4,6
41,4,4,3,4,3,4,3,4,6,4
41,4,4,3,4,3,4,6,4,3,4
41,4,4,3,4,6,4,3,4,3,4
41,4,4,3,6,3,4,4,4,4,3
41,4,4,4,3,3,3,4,6,4,4
41,4,4,4,3,3,6,4,3,4,4
41,4,4,4,3,6,3,4,3,4,4
41,4,4,6,3,3,4,4,4,4,3
41,4,6,3,4,4,4,3,3,4,4
41,4,6,4,3,4,3,4,4,3,4
41,6,3,4,4,3,4,4,4,4,3
41,6,4,3,4,4,3,4,4,3,4
41,6,4,4,3,4,4,3,3,4,4
42,3,3,4,6,6,6,4,6,4,3
42,3,3,6,4,6,4,6,4,6,3
42,3,4,3,6,6,6,4,6,3,4
42,3,4,4,6,6,6,4,6,3,3
42,3,4,6,3,6,4,6,3,6,4
42,3,4,6,4,6,4,6,3,6,3
42,3,4,6,6,6,3,4,4,3,6
42,3,4,6,6,6,4,3,3,4,6
42,3,4,6,6,6,4,4,3,3,6
