# feasible_labeled_k5=12087822 distinct_triangle_count_vectors=105930
1256607902641,4,6,2,4,6,2,5,0,6,2
1256618804526,4,6,2,2,6,2,2,0,2,6
1256624942002,4,6,2,4,6,2,6,0,6,2
1257682168945,4,6,2,5,6,2,5,0,6,2
1257699208306,4,6,2,5,6,2,6,0,6,2
1258766829102,4,6,2,2,6,2,3,0,2,6
1258767628014,4,6,2,2,6,2,4,0,2,6
1258767898478,4,6,2,2,6,2,5,0,2,6
1258768164782,4,6,2,2,6,2,6,0,2,6
1258773212338,4,6,2,6,6,2,6,0,6,2
1263129430062,4,6,2,3,6,2,3,0,2,6
1263130228974,4,6,2,3,6,2,4,0,2,6
1263130761518,4,6,2,3,6,2,5,0,2,6
1266401786478,4,6,2,4,6,2,4,0,2,6
1266402319022,4,6,2,4,6,2,5,0,2,6
1326402444401,5,6,2,5,6,2,5,0,6,2
1326412023089,5,6,2,2,6,2,2,0,2,6
1326419483762,5,6,2,5,6,2,6,0,6,2
1327486567985,5,6,2,2,6,2,3,0,2,6
1327487366897,5,6,2,2,6,2,4,0,2,6
1327487899505,5,6,2,2,6,2,5,0,2,6
1327493487794,5,6,2,6,6,2,6,0,6,2
1331848906865,5,6,2,3,6,2,3,0,2,6
1331849705777,5,6,2,3,6,2,4,0,2,6
1331850238385,5,6,2,3,6,2,5,0,2,6
1331850504689,5,6,2,3,6,2,6,0,2,6
1335121263281,5,6,2,4,6,2,4,0,2,6
1335121795889,5,6,2,4,6,2,5,0,2,6
1337302834161,5,6,2,5,6,2,5,0,2,6
1396205241650,6,6,2,2,6,2,2,0,2,6
1396206306866,6,6,2,2,6,2,3,0,2,6
1396207105778,6,6,2,2,6,2,4,0,2,6
1396207638386,6,6,2,2,6,2,5,0,2,6
1396213230770,6,6,2,6,6,2,6,0,6,2
1400568383666,6,6,2,3,6,2,3,0,2,6
1400569182578,6,6,2,3,6,2,4,0,2,6
1400569715186,6,6,2,3,6,2,5,0,2,6
1403840740082,6,6,2,4,6,2,4,0,2,6
1403841272690,6,6,2,4,6,2,5,0,2,6
1403841538994,6,6,2,4,6,2,6,0,2,6
1406022310962,6,6,2,5,6,2,5,0,2,6
4467861084008,2,5,3,0,6,2,6,0,3,5
4467861587505,6,5,3,0,6,2,2,0,3,5
4610766714352,5,5,3,1,6,2,1,0,2,6
4679470462258,6,6,2,1,6,2,1,0,3,5
4679486191153,6,5,3,1,6,2,1,0,2,6
4748275463901,2,5,3,1,6,2,4,0,2,6
4748276221357,4,5,3,1,6,2,2,0,2,6
4749282092901,2,5,3,4,6,2,1,0,2,6
4749282600493,4,5,3,2,6,2,1,0,2,6
4816994948957,2,5,3,1,6,2,5,0,2,6
4816995431985,5,6,2,1,6,2,2,0,3,5
4816995698160,5,5,3,1,6,2,2,0,2,6
4818001577831,2,5,3,5,6,2,1,0,2,6
4818002081328,5,5,3,2,6,2,1,0,2,6
4818068428712,2,6,2,1,6,2,6,0,3,5
4818068690846,2,5,3,1,6,2,6,0,2,6
4818069177906,6,6,2,1,6,2,2,0,3,5
4818069440049,6,5,3,1,6,2,2,0,2,6
4819143460391,3,5,3,1,6,2,3,0,2,6
4820216162664,3,6,2,1,6,2,4,0,3,5
4820216412334,4,6,2,1,6,2,3,0,3,5
4820217214695,3,5,3,1,6,2,4,0,2,6
4820217464365,4,5,3,1,6,2,3,0,2,6
4821289912808,3,6,2,1,6,2,5,0,3,5
4821290416305,5,6,2,1,6,2,3,0,3,5
4821290964839,3,5,3,1,6,2,5,0,2,6
4821291468336,5,5,3,1,6,2,3,0,2,6
4822363658792,3,6,2,1,6,2,6,0,3,5
4822364420274,6,6,2,1,6,2,3,0,3,5
4822365472305,6,5,3,1,6,2,3,0,2,6
4822380685678,4,6,2,1,6,2,4,0,3,5
4822381737709,4,5,3,1,6,2,4,0,2,6
4822397471214,4,6,2,1,6,2,5,0,3,5
4822397725041,5,6,2,1,6,2,4,0,3,5
4822398523245,4,5,3,1,6,2,5,0,2,6
4822398777072,5,5,3,1,6,2,4,0,2,6
4822414252590,4,6,2,1,6,2,6,0,3,5
4822414764402,6,6,2,1,6,2,4,0,3,5
4822431287793,5,6,2,1,6,2,5,0,3,5
4886721058664,2,5,3,6,6,2,1,0,2,6
4886721562161,6,5,3,2,6,2,1,0,2,6
4886738860199,3,5,3,3,6,2,1,0,2,6
4886755649895,3,5,3,4,6,2,1,0,2,6
4886755899565,4,5,3,3,6,2,1,0,2,6
4886772435431,3,5,3,5,6,2,1,0,2,6
4886772938928,5,5,3,3,6,2,1,0,2,6
4886789216744,3,5,3,6,6,2,1,0,2,6
4886789720241,6,5,3,3,6,2,1,0,2,6
4886806243693,4,5,3,4,6,2,1,0,2,6
